order_id,order_quantity,seller_id,product_id,product_price,product_name,buyer_id,first_name,last_name,email,address,city,country,cc_number,cc_exp,review,rating,seller_name,seller_country,order_date
130921,1,42037,50964,4606,"Puzzling Spatula",4807,Annabell,Wilderman,jgerlach@blanda.com,"58 Treutel Close",Elijahston,"New Zealand",4024007187376,11-2026,"Ratione quae maiores et ut quia.",5,Christiansen-McGlynn,"New Zealand",02-22-2023
130922,6,37642,94838,1719,"Inconspicuous Scarf",8744,Kathryn,Feeney,erick13@yahoo.com,"13 Mok Yue Tsuen",Kowloon,"Hong Kong",6011623959781884,11-2027,"Neque ea quia quam ipsa odit qui molestiae.",5,Kunde-Schneider,"United Kingdom",09-23-2025
130923,2,43530,114571,14034,"Discordant Clamp",2146,Wale,Tella,esipes@gmail.com,"19 Chidinma Street",EbiereVille,Nigeria,6011210855258355,03-2028,"Voluptatem et dolorem architecto impedit doloribus.",3,"Ledner, Kunde and Anderson",Singapore,12-11-2024
130924,4,40868,85640,2467,"Charming Calcium",3281,Vivian,Bwana,hassie36@hotmail.com,"3153 Deborah Square",Mayuge,Uganda,5338294473444611,05-2027,"Distinctio maxime accusantium rerum cum rerum qui.",1,Lubowitz-Huels,India,10-20-2022
130925,10,36255,117732,3839,"Indifferent Camping lantern",25636,Lizzie,Kirlin,nyasia57@hodkiewicz.com,"59 Nung Chim Street",Kowloon,"Hong Kong",5282696224498355,09-2027,"Quasi ut nam et sunt cumque.",2.5,"Wisozk Ltd","Hong Kong",01-02-2023
130926,3,35254,81898,2636,"Unobtrusive Tissue",5885,Daniella,Kabanda,afarrell@yahoo.com,"25672 Johnathan Summit",Lugazi,Uganda,4716512515075100,12-2026,"Qui commodi reiciendis non magni vel voluptatem suscipit ducimus.",3,"Lang, Hill and Grant",Uganda,03-29-2024
130927,2,37170,106032,3717,"Enticing Board",26458,Tiara,Bashirian,lhoppe@yahoo.com,"303 Evalyn Avenue",Janiceville,"New Zealand",2221096375690069,05-2028,"Eos voluptate odit quaerat ipsam.",1,"Kub, Harris and Effertz",Uganda,08-13-2022
130928,6,34152,62711,10498,"Unearthly Cloak",29457,Tari,Afolabi,isabel61@yahoo.com,"80 Ademola Street",GbeminiyiVille,Nigeria,4716090810423036,08-2028,"Illo sapiente velit aut unde minus quia.",1,"Fritsch, Rogahn and Schroeder","United States",06-15-2023
130929,6,33823,88282,2609,"Bewildering Kaleidoscope",11471,Rasheedah,Aremu,schimmel.raymond@yahoo.com,"72 Nwachukwu Street",LolaVille,Nigeria,6011236289934162,01-2028,"Aut delectus pariatur quia mollitia aperiam.",1,Wuckert-Predovic,"Hong Kong",09-26-2023
130930,4,32153,60848,1626,"Insufferable Ukulele",20938,Drishti,Chandran,gutkowski.missouri@gmail.com,"23, Rehman Chowk,",Pune,India,4556568602155968,08-2027,"Quia quo commodi ut qui.",5,"Gaylord, Gorczany and Christiansen",Nigeria,12-31-2025
130931,9,37034,107581,19577,"Incredible Cotton swabs",2328,Omolara,Kayode,dhoppe@hotmail.com,"72 Odunayo Street",OnomeVille,Nigeria,6011856629812842,04-2028,"Velit ea enim cum ea amet et.",3.5,"Osinski and Sons","United States",02-19-2026
130932,10,44815,48186,1757,"Lifeless Trousers",20155,Ifeoma,Hanifat,zkling@walter.org,"61 Ogunbanwo Street",OmawunmiVille,Nigeria,4532227973517764,08-2028,"Voluptas ipsam optio voluptatibus officia dicta doloremque porro voluptas.",5,Rohan-Volkman,Uganda,09-26-2022
130933,8,45335,47666,2401,"Magnificent Console",17621,Alva,Raynor,osvaldo.roob@hotmail.com,"29 Emmanuelle Terrace",Leopoldoville,"New Zealand",4539515473711,09-2027,"Nemo illo a autem et rem nulla qui.",5,"Goldner, Brekke and Hagenes","United States",05-07-2024
130934,2,39827,53174,3882,"Unappetizing Echinacea",12682,Marvin,Tuhame,isidro89@gmail.com,"4890 Kagambira Cliffs Apt. 616",Sembabule,Uganda,4916450980276101,06-2026,"Doloribus delectus voluptatem eligendi nostrum.",1,Quigley-McLaughlin,India,09-22-2025
130935,10,31067,89612,4337,"Vexing Crystal",15278,Vivienne,Akankwasa,csawayn@harvey.com,"10365 Nicklaus Road Suite 966",Paidha,Uganda,2720901568201697,12-2027,"Et illum facere consectetur rerum.",2.5,"Klocko Ltd",India,10-20-2024
130936,4,41539,120060,1263,"Spellbound Harp",19779,Upasana,Talwar,sasha81@hotmail.com,"40, VickyGarh,",Gurgaon,India,4716947170924459,04-2028,"Molestiae pariatur praesentium dicta a numquam aspernatur possimus.",1,Cummerata-Padberg,"United States",08-18-2025
130937,9,45093,106287,15719,"Remarkable Cotton swabs",8346,Owais,Patil,gisselle10@yahoo.com,"21, FarazGunj,",Darjeeling,India,4716956084616176,04-2026,"Tempora fuga cum sit laudantium nemo quam iure.",1.5,"Haag, Cassin and Green","Hong Kong",01-29-2026
130938,7,42397,50604,2548,"Dreamy Solar charger",15528,Kathryn,Schmitt,graciela.ernser@hotmail.com,"41 Sze Ko Sheuk South Lane","New Territories","Hong Kong",4556444977957554,11-2028,"Illum deleniti provident natus magni sapiente modi non.",2.5,"Gutmann PLC","New Zealand",07-16-2022
130939,9,40176,109835,19445,"Uninspiring Pen",11149,Titilayo,Aligbe,xjohnson@yahoo.com,"11 Isaac Street",BukolaVille,Nigeria,5319374052637117,01-2027,"Maxime fugiat eligendi sunt dicta.",5,Monahan-Leffler,Nigeria,09-10-2025
130940,9,40559,90461,17466,"Disquieting Mouse",15629,Abisoye,Ebubechukwu,london.borer@flatley.com,"74 Sulaimon Street",CherechiVille,Nigeria,4716329432235109,06-2026,"Voluptatum eveniet repudiandae quae vitae et.",5,VonRueden-Schulist,India,06-20-2024
130941,9,31814,81744,3336,"Undistinguished Glucosamine",19921,Lawrence,Kareiga,zdach@gmail.com,"84445 Marina Station",Mityana,Uganda,2608314216222254,08-2026,"Et facilis veritatis fugit repellat aut voluptatem voluptates iusto.",2,"Waters LLC",Nigeria,12-22-2025
130942,6,38127,54874,3083,"Haphazard Lapel pin",14102,Jane,Doe,mustafa.langworth@yahoo.com,"Jalan Doe Way",JaneVille,Singapore,4716721792839084,04-2027,"Quo ab est assumenda ipsam aut cumque autem.",4.5,Ryan-Eichmann,Uganda,06-18-2022
130943,10,32958,60043,10564,"Conventional Mouse",9248,Rachel,Ghose,mariah.kertzmann@bruen.biz,"83, Yamini Heights, KusumPur",Noida,India,6011291412148552,01-2029,"Ipsum aliquid officia iure ut distinctio.",4,"Reynolds Ltd","New Zealand",01-23-2024
130944,5,35072,65587,12140,"Common Leash",23399,Graciela,Nader,owen23@gmail.com,"9 Schultz Highway",Alexanderville,"New Zealand",5576678064728328,07-2027,"Nihil nihil suscipit sunt magni ipsum.",5,Vandervort-Hoeger,Singapore,01-12-2024
130945,3,44676,89900,2119,"Enigmatic Conditioner",12027,Ayinde,Abiola,qschumm@yahoo.com,"66 Ismail Street",OlaideVille,Nigeria,5181933282562661,07-2027,"Cumque molestias ipsum est cupiditate.",5,"Stark, Huel and Beier","New Zealand",06-07-2025
130946,7,32766,62195,11821,"Unimportant Water dispenser",3504,Labeen,Koshy,goodwin.adell@grimes.com,"27, Hinjewadi,",Agra,India,6011632244733550,05-2026,"Aliquam accusamus dicta officiis natus.",1,Bailey-Schinner,"United Kingdom",09-26-2021
130947,6,39775,96307,13999,"Offbeat Watercolors",21329,Eugene,Schaden,gzulauf@hauck.com,"7 Harris Terrace",Serenaston,"New Zealand",4716024873101148,12-2026,"Qui quaerat fugiat debitis aspernatur quas.",4,"Anderson, Smith and Turner",Nigeria,11-23-2022
130948,6,36463,77917,12443,"Spellbinding Travel pillow",9328,Elias,Reilly,runte.mariane@zboncak.com,"3 Streich Crescent",Robertville,"New Zealand",2720257043004218,02-2027,"Omnis consequuntur ut odio in.",2,"Stanton, Adams and Prohaska","Hong Kong",03-20-2025
130949,6,32610,63362,2731,"Peculiar Cameo",5934,Laveena,Sem,rau.kari@yahoo.com,"26, Bahadur Villas, Virar",Ratlam,India,4539674365450,07-2027,"Amet deleniti dolorum quo error sit molestiae.",4,"Gulgowski and Sons",India,10-26-2024
130950,8,33331,76400,1799,"Wondrous Teddy bear",28343,Rita,Wolf,wilford.crist@gmail.com,"Block 29, Shai Tsan Court",Kowloon,"Hong Kong",4929593342842816,01-2029,"Possimus voluptatem qui quis tempora ratione.",4,"Jacobs and Sons",India,09-04-2021
130951,5,37551,85458,1605,"Cacophonous Saddle",22774,Yadu,Iyer,cleveland20@mayert.com,"56, BaalkrishanGunj,",Jabalpur,India,5314626017496813,06-2027,"Dolores officiis aut et rerum aut dolorem.",3,"Little LLC","New Zealand",01-14-2023
130952,9,39062,122321,12811,"Witching Money belt",15168,Clarissa,Rwabyoma,bogisich.mya@yahoo.com,"279 Joel Ports",Kaabong,Uganda,2221261069287420,09-2026,"Et et maxime corrupti quasi.",4,"Hills Inc","New Zealand",06-28-2021
130953,8,38040,54961,12776,"Unappetizing Ruler",20991,Bella,Hills,kpacocha@armstrong.com,"7806 Ruecker Centers","New Karleeland","United States",4532121152083666,05-2026,"Et laboriosam suscipit ut.",1,"Weber, Turcotte and Thiel",Nigeria,02-27-2026
130954,8,43420,97966,1352,"Chaotic Tie",14691,Newton,Bradtke,vkihn@hotmail.com,"4680 Raymundo Trail",Darrenberg,"United States",5121222395586707,03-2029,"Voluptas consequuntur voluptatem tempora vel.",3.5,Schiller-Gusikowski,Philippines,12-31-2024
130955,2,35154,119579,12135,"Insignificant Notebook",22714,Sammy,Parisian,evalyn95@hotmail.com,"1 Maci Close",Laurynville,"New Zealand",4532028532606365,11-2027,"Voluptatibus laborum voluptatem et ratione.",3,Hayes-Jaskolski,"Hong Kong",02-11-2026
130956,4,34774,115724,3316,"Uneventful Solar charger",29290,Kamini,Sagar,wmcglynn@funk.org,"16, Monica Nagar,",Bengaluru,India,5465516145070993,07-2026,"Et vel eum autem voluptas sit.",4,Morar-Brekke,Uganda,07-25-2022
130957,3,35581,124608,3763,"Unenthusiastic Stepper",29531,Korbin,Kovacek,kemmer.maria@pfeffer.net,"85 Lung Chau Ching North Square","Hong Kong","Hong Kong",6011843351324345,11-2027,"Eaque necessitatibus sed et cum nihil repellat iste.",4,"Schmitt, Hand and Nolan",Uganda,10-26-2021
130958,6,35932,68538,3457,"Unobtrusive Rearview mirror",14012,Eliezer,Fahey,qhettinger@gmail.com,"126 Damian Court",Aricston,"New Zealand",4916013338507,12-2027,"Iusto suscipit blanditiis quia sed necessitatibus.",5,Walter-Ratke,"New Zealand",08-21-2021
130959,3,43804,103610,3755,"Unadorned Car polish",7941,Vinnie,Kityamuwesi,aidan94@hotmail.com,"242 Claudine Springs Suite 065",Matugga,Uganda,2546123785004026,06-2026,"Voluptate maxime id nulla aut et ab laborum est.",3.5,"Ullrich, Franecki and Roob",India,04-25-2024
130960,5,44091,85885,14918,"Undistinguished Jumper cables",4327,Heer,Prakash,carter.nannie@yahoo.com,"31, Ajeet Heights, AlexGunj",Delhi,India,4929217809534597,05-2026,"Voluptas soluta sit cumque ea voluptate ea reprehenderit.",3.5,"Lockman, Auer and Shields",Uganda,12-26-2022
130961,10,41332,77923,11140,"Everyday Kaleidoscope",2606,Hadley,Kunde,bartoletti.flavie@hotmail.com,"4 Danielle Line",Rogerville,"New Zealand",2720809760589878,08-2026,"Quis repellendus et aut quasi.",2.5,Spencer-Leannon,Philippines,04-19-2022
130962,3,44858,104413,18345,"Vibrant Shoes",624,Jeremy,Carroll,hegmann.milford@armstrong.org,"350 Botsford Place",Maximillianville,"New Zealand",4539049947137823,05-2028,"Repellat amet adipisci voluptates sit sint doloribus quisquam.",4,"Morissette, Daniel and Eichmann","Hong Kong",06-15-2024
130963,9,40589,52412,2267,"Enticing Trousers",11144,Imelda,Flatley,kemmer.angelica@bernier.net,"34 Tong Cheng Shoi",Kowloon,"Hong Kong",4719608482679929,10-2027,"Quaerat voluptas quis hic sed aut libero.",1,"Zieme, Heidenreich and Erdman",Philippines,10-07-2021
130964,8,36133,56868,1863,"Standard Clarinet",20110,Darius,Johnson,mozelle81@hotmail.com,"4106 Stehr Parkway Suite 707","Lake Eudora","United States",4532992373550547,04-2026,"Numquam ut necessitatibus odio quas.",3.5,Eichmann-Wisoky,"Hong Kong",03-24-2025
130965,8,35076,68374,1292,"Fantastic Ruler",5034,Kitty,Rutherford,terdman@kirlin.com,"9 Mireya Drive",Cordellville,"New Zealand",6011307427556611,12-2028,"Et omnis dolor pariatur vel.",1.5,"Williamson Inc",Uganda,07-03-2021
130966,3,38143,67678,2314,"Unnoticeable Razor",8995,Florence,Stamm,aschowalter@yahoo.com,"7882 Anne Knoll Apt. 282",Bernieside,"United States",4024007124276634,12-2026,"Ut dignissimos hic pariatur neque illo voluptatem.",2.5,"Kris PLC",India,03-30-2022
130967,2,39745,62740,1520,"Unstimulating Pull-up bar",1218,Jane,Doe,aliya.lemke@schimmel.net,"Doe Bridge Crescent",JaneVille,Singapore,2425123525421429,05-2028,"Voluptatem quia ea ipsum ut qui.",1,"Bechtelar, Parker and Krajcik",Uganda,07-03-2021
130968,9,34029,74509,12729,"Eclectic Picnic set",15916,Marlo,Srivastava,kirlin.modesto@hane.com,"85, Ibrahim Apartments, Marathahalli",Guwahati,India,3589516393155807,03-2028,"Non est quod ea ab nesciunt earum eos.",4,"Hansen Ltd","Hong Kong",02-22-2026
130969,5,42582,87303,12477,"Humdrum Fork",12283,Amy,Aisu,stacey.frami@yahoo.com,"44693 Ken Terrace",Kakinga,Uganda,4024007109084599,12-2026,"Mollitia velit voluptas quia exercitationem est possimus nemo voluptatem.",3,Lind-Gaylord,"Hong Kong",03-23-2023
130970,1,33789,59212,2113,"Apathetic Stapler",19653,Norene,Beer,kaylah.bergstrom@raynor.biz,"1 Lehner Esplanade",Janisville,"New Zealand",5466600954146059,03-2028,"Quasi explicabo vel recusandae laudantium rerum.",5,"Howe, Koelpin and Auer",Singapore,02-02-2023
130971,10,32141,60860,3974,"Unimportant Trash can",10158,Lindsay,Robel,xwaelchi@fadel.com,"28 Nan Shoi Fak Tsuen",Kowloon,"Hong Kong",4556107894371866,09-2027,"Officia quia nobis possimus eum quisquam beatae.",1,"Jerde, Price and Dickinson","Hong Kong",01-13-2026
130972,10,31014,79844,1226,"Uneventful Fridge",12639,Jane,Kabanda,lebsack.hope@runte.com,"473 Kirabira Knolls Apt. 716",Sembabule,Uganda,3528579533743076,01-2027,"Est fuga sed dolorum aperiam maiores aut.",3,"Murphy Inc","Hong Kong",12-07-2024
130973,10,43936,49065,12289,"Standard Wax",20361,John,Doe,emard.marcelina@zemlak.com,"Jalan Doe Drive",JaneVille,Singapore,5404107623188236,01-2028,"Sit ut doloremque a.",3.5,"Torp, Leffler and Bechtelar","Hong Kong",11-10-2022
130974,10,39290,115519,10717,"Fascinating Poncho",4152,Peter,Muhwezi,srath@yahoo.com,"134 Bettie Forge Suite 351",Bushenyi,Uganda,5247850776045551,07-2026,"Ut consequatur modi molestiae consequatur aut aspernatur voluptatem et.",3.5,Schmeler-Heathcote,"Hong Kong",10-23-2024
130975,1,33805,65199,16571,"Intriguing Flag",10855,Margarita,McKenzie,wolff.brody@gmail.com,"30 Ma Luen Tsat Path",Kowloon,"Hong Kong",2720183405596627,01-2029,"Voluptas dignissimos nemo qui repellendus quod exercitationem.",4,Anderson-Dickens,"New Zealand",08-13-2023
130976,6,45184,47817,12484,"Bewildering Fuel injector cleaner",29916,Abner,Grady,malinda33@collins.info,"27883 Derek Rest",Sadieton,"United States",4716728364418809,07-2028,"Blanditiis error voluptas ad pariatur non.",2,Swaniawski-Gislason,Philippines,05-24-2022
130977,4,42434,113268,2835,"Fantastic Plyo box",15539,Ebiere,Onyinyechukwu,greg19@miller.biz,"47 Babatunde Street",GbeminiyiVille,Nigeria,4556277482377847,11-2027,"Eveniet aperiam nobis dolores totam accusantium aliquid quos.",5,"Jast PLC",India,05-18-2022
130978,5,38156,54845,12467,"Unvarying Stuffed animal",1372,Americo,Fadel,bmayert@yahoo.com,"89 Morris Drive",Kadeville,"New Zealand",4539306006589900,07-2026,"Earum autem reiciendis ut enim sed sint beatae.",1,Flatley-Carroll,"Hong Kong",12-19-2022
130979,8,33921,98121,19594,"Mystical Griddle",12602,Emanuel,Pfeffer,kschimmel@gmail.com,"590 Donnelly Rise",Kadinston,"New Zealand",349077960397667,09-2027,"Vel qui provident similique dolorem architecto.",2,"Becker Ltd",Nigeria,10-08-2024
130980,10,40373,52628,1564,"Unearthly Makeup",9412,John,Doe,declan15@bogisich.com,"Jalan Doe Way",JaneVille,Singapore,3528507447662413,01-2027,"Voluptatem omnis saepe eum alias fuga.",4.5,"Smitham, Hermann and Pfeffer",Uganda,02-10-2026
130981,1,40752,98228,3708,"Nonchalant Suitcase",25036,Earnest,Tendo,heaney.mauricio@yahoo.com,"69747 Muhwezi Route",Nagongera,Uganda,5487169516434812,04-2027,"Nulla nihil id nemo possimus sunt.",1,Grady-Willms,"Hong Kong",09-24-2021
130982,6,33216,118269,13798,"Spectacular Screwdriver",25218,Ratan,Dayal,barton.jalyn@hodkiewicz.com,"62, Basanti Society, Model Town",Bengaluru,India,4532523789215456,06-2027,"Error repellat enim repellendus asperiores minima quam minus molestiae.",4.5,"Pagac Group",India,10-24-2022
130983,6,31501,125481,16131,"Forgettable Needle",7100,John,Doe,ahagenes@jakubowski.com,"Jalan Doe Park",JohnVille,Singapore,4539917638721,11-2027,"Autem magnam et incidunt.",2,"Spinka, Nitzsche and Cormier",Uganda,02-10-2026
130984,10,32534,108702,1332,"Mesmerizing Yoga mat",21872,Nishita,Balakrishnan,ratke.joanny@feil.com,"91, Kanika Villas, Bandra",Bengaluru,India,4929378208081588,02-2029,"Est laboriosam et eum voluptas aut numquam.",3,"Quitzon and Sons","Hong Kong",04-08-2025
130985,7,42864,62066,1116,"Entrancing Thermometer",13701,Shalewa,Afunku,predovic.emelia@yahoo.com,"44 Adeniyan Street",IsiomaVille,Nigeria,4556943451345822,12-2026,"Laborum dolorem sunt voluptate fuga.",1,Conroy-Mueller,Uganda,03-27-2022
130986,5,39358,116925,19777,"Unsavory Truck",2769,Wilber,Bergnaum,harley15@harber.biz,"36235 Casandra Shores",Hammesside,"United States",4929086445760928,01-2027,"Eos iusto minima commodi qui facere sed.",4,"Ledner, Bauch and Stoltenberg",Nigeria,06-03-2022
130987,8,35713,67124,2971,"Predictable Pencil sharpener",21037,Kailee,Huel,damaris59@mclaughlin.com,"31 Pat Nok Wai","Hong Kong","Hong Kong",4485109267147663,12-2027,"Atque est similique iusto dicta id reprehenderit corrupti.",2,"Wolf, McCullough and Konopelski","United States",07-08-2022
130988,4,39475,75439,19535,"Discordant Utensils",7633,Anita,Weber,wade79@boehm.com,"28A/86 Hackett Plains Apt. 389",Calamba,Philippines,4539973735262610,06-2027,"Deleniti est qui perspiciatis laudantium aut.",5,"Gleichner, Pollich and Gutmann","New Zealand",09-22-2022
130989,4,41837,97060,3312,"Tumultuous Grooming kit",18571,Margret,Mulalira,udaniel@hill.com,"9751 Byaruhanga Brooks Apt. 493",Dokolo,Uganda,5439257598926869,04-2027,"Omnis beatae quis blanditiis illum perferendis.",1,"Abernathy and Sons","Hong Kong",01-09-2026
130990,4,42279,82144,3861,"Apathetic Pull-up bar",16601,Chase,Swaniawski,hettinger.jesus@friesen.com,"7 Katrine Quay",Majorville,"New Zealand",4183024764569878,07-2028,"Minima vitae sit sequi ut voluptatum mollitia.",3.5,"Daugherty, McLaughlin and Gibson",Uganda,07-11-2023
130991,3,41362,51639,17976,"Mythical Mug",11454,Henriette,Cummerata,mckenzie.twila@koepp.com,"Block 95, Tin Chit Estate","Hong Kong","Hong Kong",2394466714168203,06-2027,"Quasi deleniti consequatur voluptas magni.",5,Reilly-Shanahan,"United States",01-22-2024
130992,9,31691,78611,19000,"Apathetic Camping chair",1933,Vincent,Asasira,hipolito21@gmail.com,"850 Atuhire Ways",Kaabong,Uganda,4024007162480171,12-2028,"Soluta non veniam alias sit sed.",2.5,"Windler and Sons",India,06-25-2022
130993,8,33528,80673,16964,"Fantastic Makeup",23599,Augustina,Ndukwu,florian.zboncak@gmail.com,"17 Gbadamosi Street",IfunanyaVille,Nigeria,2376037161964667,09-2027,"Earum ipsam eaque maiores repellat ut ut enim.",3.5,Thiel-Wunsch,"New Zealand",02-21-2025
130994,3,31976,124292,1208,"Gorgeous Plate",15043,Maverick,Lindgren,furman.davis@franecki.com,"8285 Shanahan Flat Apt. 414","Lake Breannabury","United States",4929504027521,06-2028,"Autem facere sapiente quam deleniti.",2.5,"Brown, Okuneva and Hyatt","Hong Kong",04-12-2021
130995,7,32252,99540,3398,"Spellbound Pendant",17049,John,Doe,eunice96@hotmail.com,"Doe Lane Place",JohnVille,Singapore,4024007174051,03-2029,"Ipsa ratione at quo dignissimos maiores quo.",4.5,"Wolff, Torp and Torp","South Africa",08-25-2024
130996,2,41521,94811,15521,"Generic Stamps",6970,Darius,Mitchell,ukilback@gmail.com,"17 Tut Keung Tok","New Territories","Hong Kong",4539493513957638,06-2026,"Assumenda saepe numquam ea quia deleniti molestiae.",4.5,"Cummerata Inc",Nigeria,08-12-2024
130997,8,40573,114054,4231,"Captivating Camera",16636,Obaid,Saha,schroeder.braulio@wehner.org,"93, SabinaGunj,",Patna,India,4556629629339728,10-2028,"Qui animi ex distinctio consequatur.",5,"Ledner, Bogan and Considine",Philippines,08-28-2022
130998,5,45616,64476,2034,"Disquieting Pliers",5894,Luther,Kakooza,trinity.reichert@schroeder.com,"3468 Tumwebaze Islands Apt. 352",Kalongo,Uganda,4916991691205442,10-2027,"Fugit optio quisquam quia.",5,"Treutel, King and Davis","New Zealand",12-29-2021
130999,2,32794,115518,2737,"Disquieting Inflatable mattress",501,Charles,Atukunda,whowell@reinger.com,"667 Allen Mission",Kapchorwa,Uganda,4916722782409,12-2026,"Cupiditate qui praesentium voluptates sed nesciunt cum a.",2,Carroll-Gulgowski,"Hong Kong",04-21-2025
